split,unit,family,contrast,baseline,treatment,metric,delta_treatment_minus_baseline,paired_seed_sample_sd,delta_seed_42,delta_seed_43,delta_seed_44,ci95_low,ci95_high,valid_replicates,undefined_replicates,minimum_valid_met,p_centered_bootstrap_approx,endpoint_role,family_holm_p,pooled_test_holm_sensitivity_p
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,forced_completion_rate,0.023895401262398558,0.010191753431431298,0.030658250676284943,0.012173128944995497,0.028854824165915227,0.015517175168176278,0.032523982531794074,10000,0,True,9.999000099990002e-05,exploratory,,
test,question,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Exact,0.006762849413886422,0.004440422814155128,0.003155996393147009,0.0054102795311091745,0.011722272317403082,0.0025604247491956772,0.011008577774132918,10000,0,True,0.0013998600139986002,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,MAE,-0.024496543432521778,0.011973900984095065,-0.017583408476104567,-0.017583408476104567,-0.0383228133453562,-0.035027343435239,-0.01458238674509024,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Signed_Bias,-0.03982566877066427,0.019050137514266086,-0.02750225428313799,-0.03020739404869252,-0.06176735798016231,-0.05091605489872694,-0.029817323734631983,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,absolute_Signed_Bias,-0.03982566877066427,0.019050137514266086,-0.02750225428313799,-0.03020739404869252,-0.06176735798016231,-0.05091605489872694,-0.029817323734631983,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Kendall_tau_b,0.026327683279580943,0.004549647897909091,0.0256027133915554,0.02218404905172966,0.031196287395457767,0.016738585572431783,0.036467633015147986,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,QWK,0.09532252439385162,0.05054741538542869,0.07121706390063287,0.06134009109177274,0.15341041818914924,0.0681095619883229,0.12107781366881767,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,L2H_rate,-0.16181229773462782,0.09578413324885918,-0.09708737864077666,-0.11650485436893204,-0.27184466019417475,-0.20430107526881722,-0.11837754999497542,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,H2L_rate,0.0008676036786395974,0.0007951719061176193,0.001041124414367517,0.0015616866215512754,0.0,0.00016929067208396823,0.0018998765578082104,10000,0,True,0.05979402059794021,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_1_Recall,0.22023809523809523,0.13402774106187743,0.1428571428571429,0.1428571428571428,0.375,0.16024999999999998,0.2745098039215686,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.02127659574468085,0.0,0.02127659574468085,0.0,0.04938271604938271,10000,0,True,0.5488451154884512,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_3_Recall,0.036082474226804113,0.022468551255364295,0.010309278350515455,0.04639175257731959,0.0515463917525773,0.017825311942959,0.056410256410256425,10000,0,True,0.0007999200079992001,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_4_Recall,-0.0009259259259259226,0.006990587440065484,0.0,-0.008333333333333304,0.005555555555555536,-0.007699471705621221,0.006226165538725996,10000,0,True,0.807919208079192,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,Label_5_Recall,-0.0036081043574798612,0.004585820605567122,-0.0033305578684429404,0.0008326394671107629,-0.008326394671107407,-0.006922257720979764,-0.000787386086967281,10000,0,True,0.0240975902409759,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,forced_completion_rate,0.007363991584009616,0.0027176347039412634,0.004508566275924247,0.007664562669071236,0.009918845807033366,-0.0005897291553794553,0.015144494315708051,10000,0,True,0.06509349065093491,exploratory,,
test,qa,FORMAL_TEST,H1_FIELD_DPO,P0_R3_SFT,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Exact,0.0013525698827772843,0.0020660846235148133,0.0018034265103696878,-0.0009017132551848439,0.003155996393147009,-0.0010482415954029582,0.003769033619779872,10000,0,True,0.2665733426657334,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,MAE,-0.0031559963931469905,0.002342719757757689,-0.004508566275924275,-0.00045085662759247747,-0.0045085662759242195,-0.006938525913133823,0.0004279353620500942,10000,0,True,0.09429057094290572,primary,0.15278472152784722,0.19098090190980904
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Signed_Bias,-0.007063420498947999,0.0017069156434626474,-0.009017132551848495,-0.005861136158701541,-0.006311992786293963,-0.010964207527708388,-0.0034364261168384944,10000,0,True,0.00039996000399960006,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,absolute_Signed_Bias,-0.007063420498947999,0.0017069156434626474,-0.009017132551848495,-0.005861136158701541,-0.006311992786293963,-0.010964207527708388,-0.0034364261168384944,10000,0,True,0.00039996000399960006,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Kendall_tau_b,0.001809698125308105,0.001026266679535689,0.0029131743571335633,0.0008838230667227442,0.0016320969520680073,-0.0013794987205071525,0.005108244151789379,10000,0,True,0.27957204279572045,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,QWK,0.010434105575927536,0.004673436796568587,0.014739686852673684,0.005463959991240275,0.01109866988386865,0.0012102092100774882,0.020519828732295305,10000,0,True,0.0331966803319668,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,L2H_rate,-0.01941747572815533,0.009708737864077666,-0.029126213592232997,-0.009708737864077666,-0.01941747572815533,-0.040405844155844174,0.0,10000,0,True,0.058994100589941006,primary,0.15278472152784722,0.19098090190980904
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,H2L_rate,0.00017352073572791948,0.0003005467304474887,0.0,0.0005205622071837585,0.0,0.0,0.0005324884553387992,10000,0,True,0.5447455254474552,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_1_Recall,0.0357142857142857,0.017857142857142794,0.05357142857142849,0.017857142857142905,0.0357142857142857,0.007575757575757569,0.06976744186046512,10000,0,True,0.028697130286971302,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_3_Recall,0.029209621993127155,0.010730237110650177,0.02577319587628865,0.020618556701030938,0.041237113402061876,0.0152265036148285,0.04585537918871252,10000,0,True,0.0005999400059994001,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_4_Recall,-0.0037037037037036904,0.0021215628217388072,-0.001388888888888884,-0.005555555555555536,-0.004166666666666652,-0.008486562942008483,0.0008865543341738072,10000,0,True,0.12708729127087293,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_5_Recall,-0.0016652789342214887,0.0014421738614228846,-0.0024979184013322886,-0.0024979184013321776,0.0,-0.00361713967723983,0.00027034333603674355,10000,0,True,0.09299070092990701,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,forced_completion_rate,-0.0034565674782085936,0.0011346309641224396,-0.004508566275924247,-0.0022542831379621306,-0.0036068530207394034,-0.011808961189029884,0.004878197683075731,10000,0,True,0.41445855414458554,exploratory,,
test,qa,FORMAL_TEST,H2_ORDINAL_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Exact,0.0012022843402464585,0.002754779498019719,0.0036068530207393756,0.0018034265103696878,-0.0018034265103696878,-0.0014961269088336448,0.004066923505604278,10000,0,True,0.40655934406559346,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,MAE,-0.006311992786293963,0.005964272567774103,-0.010820559062218238,-0.008566275924256073,0.00045085662759242195,-0.01328620551918873,-0.0007558236815172685,10000,0,True,0.0471952804719528,primary,0.15278472152784722,0.19098090190980904
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Signed_Bias,-0.0015028554253080824,0.004040976753756763,-0.0036068530207394034,-0.004057709648331825,0.0031559963931469814,-0.008631185847463137,0.004388005635669524,10000,0,True,0.6592340765923408,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,absolute_Signed_Bias,-0.0015028554253080824,0.004040976753756763,-0.0036068530207394034,-0.004057709648331825,0.0031559963931469814,-0.008631185847463137,0.004388005635669524,10000,0,True,0.6592340765923408,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Kendall_tau_b,0.0067451975192101,0.0033643783456791566,0.008325705254774607,0.009028303071710542,0.002881584231145151,0.000465739555031412,0.014222683161296285,10000,0,True,0.05399460053994601,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,QWK,0.01922258276436099,0.01707168888921967,0.03285682223383013,0.024735231766191745,7.569429306109043e-05,0.00295872770543652,0.040612783616213254,10000,0,True,0.044795520447955206,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,L2H_rate,-0.03236245954692559,0.029660684109746555,-0.05825242718446605,-0.03883495145631072,0.0,-0.06609195402298847,-0.005206330128205158,10000,0,True,0.038196180381961806,primary,0.15278472152784722,0.19098090190980904
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,H2L_rate,-0.00034704147145583897,0.0003005467304474887,-0.0005205622071837585,-0.0005205622071837585,0.0,-0.0008813678829543451,0.0,10000,0,True,0.23567643235676433,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_1_Recall,0.05357142857142858,0.0643848442047141,0.1071428571428572,0.0714285714285714,-0.01785714285714285,0.0056497175141243154,0.11111111111111115,10000,0,True,0.049095090490950906,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_3_Recall,-0.020618556701030938,0.008928096946231319,-0.010309278350515483,-0.02577319587628865,-0.02577319587628868,-0.03650848010437052,-0.006600660066006607,10000,0,True,0.008799120087991202,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_4_Recall,0.002777777777777768,0.0060540263104731365,-0.001388888888888884,0.009722222222222188,0.0,-0.0009876909550499994,0.0069550187015596145,10000,0,True,0.195980401959804,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,Label_5_Recall,0.0013877324451845678,0.002924133708812885,0.004163197335553703,-0.0016652789342215257,0.0016652789342215257,-0.0013207863749584471,0.004180602006688943,10000,0,True,0.33226677332266774,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,forced_completion_rate,-0.009768560264502556,0.0013773897490098603,-0.0085662759242561,-0.009467989179440937,-0.011271415689810632,-0.01868304064531759,-0.001203817898719895,10000,0,True,0.0313968603139686,exploratory,,
test,qa,FORMAL_TEST,H3_RATIONALE_BLOCK,P2_SORC_SCORE,P3_JOINT_SORC,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Exact,0.016080553050796514,0.008132100546118827,0.02389540126239853,0.01668169522091978,0.007664562669071229,0.004375938462071826,0.027551418940985534,10000,0,True,0.0071992800719928,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,MAE,-0.030507965133754145,0.012150844022060226,-0.04373309287646532,-0.027953110910730383,-0.019837691614066733,-0.04537220972596582,-0.015606582610557857,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Signed_Bias,-0.0028554253080853575,0.017463542172162654,-0.022993688007213686,0.006311992786293963,0.00811541929666365,-0.01999700046146747,0.013920918546163646,10000,0,True,0.7384261573842615,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,absolute_Signed_Bias,-0.0028554253080853575,0.017463542172162654,-0.022993688007213686,0.006311992786293963,0.00811541929666365,-0.01999700046146747,0.013920918546163646,10000,0,True,0.7384261573842615,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Kendall_tau_b,0.045543093305836245,0.007735479225759427,0.053216998196251364,0.03774747610445106,0.0456648056168063,0.026196909306545304,0.06592045014901475,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,QWK,0.06525465150082772,0.043826957565104345,0.11580396028234285,0.03788769079962351,0.04207230342051682,0.0299710247538914,0.10092698415046418,10000,0,True,0.00039996000399960006,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,L2H_rate,-0.04530744336569581,0.07023473920456542,-0.12621359223300976,-0.009708737864077666,0.0,-0.10126685695375197,0.011632194553062985,10000,0,True,0.11948805119488051,primary,0.11948805119488051,0.19098090190980904
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0015616866215512754,0.0,0.0,0.0,0.0013867221355520888,10000,0,True,0.23617638236176383,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_1_Recall,0.11904761904761905,0.13638618139749523,0.26785714285714285,0.0892857142857143,0.0,0.03921568627450981,0.2045454545454545,10000,0,True,0.006999300069993001,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_2_Recall,-0.02127659574468085,0.0,-0.02127659574468085,-0.02127659574468085,-0.02127659574468085,-0.07407407407407407,0.0,10000,0,True,0.5488451154884512,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_3_Recall,-0.08762886597938142,0.03891667234675644,-0.0515463917525773,-0.12886597938144329,-0.0824742268041237,-0.1319073083778966,-0.045916792642983144,10000,0,True,0.00039996000399960006,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_4_Recall,0.052314814814814814,0.02089497054888287,0.054166666666666696,0.07222222222222219,0.030555555555555558,0.026351973555751224,0.07733794700413263,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,Label_5_Recall,0.007771301693033601,0.0025437555897617824,0.008326394671107407,0.004995836802664466,0.009991673605328932,-0.00440117101411143,0.020656707739948824,10000,0,True,0.21877812218778123,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,forced_completion_rate,-0.08776675683799218,0.26734480134135696,0.07529305680793508,-0.3963029756537421,0.05770964833183048,-0.10159757175400927,-0.07420917776349321,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C1_BLOCK_BALANCED_SFT,R3_TOKENAVG,P0_R3_SFT,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Exact,0.0048091373609859085,0.005067542921577159,0.00045085662759247747,0.0036068530207394867,0.01036970243462576,0.0012142738864050586,0.00857354028085733,10000,0,True,0.010498950104989501,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,MAE,-0.018334836188758624,0.011897262688917843,-0.01036970243462576,-0.01262398557258787,-0.032010820559062236,-0.027814188574060913,-0.009868731266467387,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Signed_Bias,-0.03306281935677788,0.016282937458108625,-0.022993688007213714,-0.02434625788999098,-0.05184851217312894,-0.042848808125126224,-0.024423255020269947,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,absolute_Signed_Bias,-0.03306281935677788,0.016282937458108625,-0.022993688007213714,-0.02434625788999098,-0.05184851217312894,-0.042848808125126224,-0.024423255020269947,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Kendall_tau_b,0.021422127130940643,0.005669226059922125,0.017686198911647577,0.018634744382004298,0.02794543809917005,0.01278005593978075,0.03091939259499701,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,QWK,0.07299505826833168,0.04301272949712575,0.04911237961353232,0.047222896777104006,0.1226498984143587,0.04747964486409198,0.09957715775087844,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,L2H_rate,-0.11650485436893203,0.09261545644824716,-0.058252427184465994,-0.06796116504854366,-0.22330097087378642,-0.15596492940334436,-0.0781876929012346,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,H2L_rate,0.0008676036786395974,0.0007951719061176193,0.001041124414367517,0.0015616866215512754,0.0,0.00016929067208396823,0.0018998765578082104,10000,0,True,0.05979402059794021,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_1_Recall,0.1726190476190476,0.09834947405868037,0.10714285714285715,0.125,0.2857142857142857,0.11111111111111112,0.23148148148148148,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_2_Recall,0.0070921985815602835,0.012284048280630335,0.0,0.0,0.02127659574468085,0.0,0.024691358024691357,10000,0,True,0.5488451154884512,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_3_Recall,0.01374570446735395,0.02324355542692212,-0.010309278350515455,0.015463917525773196,0.03608247422680411,-0.0017271157167530102,0.030015797788309623,10000,0,True,0.09459054094590541,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_4_Recall,0.00462962962962965,0.007649403537897393,0.004166666666666652,-0.002777777777777768,0.012500000000000067,-0.0018622625047205845,0.01151187494548488,10000,0,True,0.17888211178882113,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,Label_5_Recall,-0.004440743824590587,0.004190860080638765,-0.004995836802664355,0.0,-0.008326394671107407,-0.007190106413574909,-0.0019379041485081464,10000,0,True,0.0014998500149985001,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,forced_completion_rate,-0.042831379621280426,0.04188115910047387,-0.015779981965734907,-0.021641118124436427,-0.09107303877366996,-0.05227613350497809,-0.03333333333333334,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C2_FIELD_LOCAL_DPO,P1_FULLSEQ,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Exact,0.003306281935677761,0.00612125393880861,-0.003155996393147009,0.004057709648331853,0.009017132551848439,-0.002116594779316664,0.008775942061898323,10000,0,True,0.24197580241975802,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,MAE,-0.0178839795611662,0.014231175955707973,-0.008566275924256073,-0.010820559062218182,-0.034265103697024346,-0.028869165721844302,-0.007991393883510074,10000,0,True,0.0012998700129987,primary,0.0025997400259974,0.0077992200779922
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Signed_Bias,-0.0509467989179441,0.01668169522091975,-0.0509467989179441,-0.034265103697024346,-0.06762849413886385,-0.06142748699384804,-0.04158869492727477,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,absolute_Signed_Bias,-0.0509467989179441,0.01668169522091975,-0.0509467989179441,-0.034265103697024346,-0.06762849413886385,-0.06142748699384804,-0.04158869492727477,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Kendall_tau_b,0.020744608050300428,0.014101754012586353,0.010909927348222048,0.014422786606631766,0.03690111019604747,0.008747651642856303,0.03374473828027282,10000,0,True,0.0022997700229977,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,QWK,0.07712452287491815,0.052810722584797506,0.0579726031924942,0.03656192071753539,0.13683904471472486,0.04810474456410902,0.10781351440901443,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,L2H_rate,-0.11003236245954691,0.08257184998170276,-0.07766990291262132,-0.04854368932038833,-0.2038834951456311,-0.15230090311986866,-0.06959706959706961,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,0.0011998800119988001
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,H2L_rate,0.0006940829429116779,0.0006010934608949774,0.001041124414367517,0.001041124414367517,0.0,0.0,0.0016869737064404541,10000,0,True,0.11688831116888311,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_1_Recall,0.16666666666666666,0.10463330851932703,0.12500000000000006,0.0892857142857143,0.2857142857142857,0.10303030303030303,0.22666666666666668,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_3_Recall,0.05326460481099656,0.005952064630820879,0.056701030927835044,0.04639175257731959,0.056701030927835044,0.03016573295985061,0.07821229050279328,10000,0,True,0.00019998000199980003,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_4_Recall,0.014351851851851838,0.0071272242214540414,0.008333333333333304,0.012499999999999956,0.022222222222222254,0.004373018702178312,0.02470780023435844,10000,0,True,0.0057994200579942,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,Label_5_Recall,-0.01887316125451007,0.007081515860212605,-0.02581182348043287,-0.011656952539550347,-0.01915070774354699,-0.024643264932476625,-0.013676554517262502,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,forced_completion_rate,0.023895401262398558,0.010191753431431298,0.030658250676284943,0.012173128944995497,0.028854824165915227,0.01606595727242448,0.031790176351404104,10000,0,True,9.999000099990002e-05,exploratory,,
test,qa,MECHANISM_TEST,C3_ACTUAL_ERROR_NEGATIVES,P1_SYN_LR5E6,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
