variant,split,boundary_key,n,question_key_count,metric_count,std_tau1,std_tau2,std_tau3,std_tau4,mean_abs_tau_diff,p50_abs_tau_diff,p90_abs_tau_diff,p95_abs_tau_diff,p99_abs_tau_diff,max_abs_tau_diff,max_diff_tau_index,example_sample_ids,example_question_keys,example_metrics
metric_rubric,test,4245ce2c3bb4a4e88fb0fa96d95b4d845e9b0e13,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""010cc3f279143d5cbc7b27ea3d743f3a4338abc5"", ""19eb8738e781f5ecc14242215823ee93e415820c"", ""1ffc8d3c3c3ca3a05f9b1384b40907d83712febd"", ""2382c8c595e655f7a8c5e85c19be33960907c19f"", ""28d2be0ac3c31a2e35417f1483119281bc701729""]","[""6a93e712135665b888a4a2ad34eb4a64c1e6edd0"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""6185c5b44a5061f148ff9e88e2575a5c27e82a12"", ""8ac26713d14df7365e2c787726dbe32119ce637b""]","[""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy""]"
metric_rubric,test,48cf9aad290eff5fe17ac3def7b0dbbc99f93795,65,13,1,0.0,0.0,0.0026524655366833355,0.0026523607582698778,0.0011838761659768912,0.0,0.006035327911376953,0.006035566329956055,0.006035566329956055,0.006035566329956055,tau3,"[""02fc9335c534e04f18aa600d99990efe91630751"", ""0da1b642eeaa124d1b0d16fa2d589fbc7e75a0d8"", ""0f3e55c95315c56bfe91a291dcbeddd890824dc4"", ""12640229bd0d384a87c86d5d9da604311873bbc2"", ""12647eb931d3dcca56a7587fb5412c9d38d7feb7""]","[""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
metric_rubric,test,4aef082a1cbd1aa43342aa5c9a71d55657716f79,54,11,1,0.0006488561630249023,0.00045212173016102863,0.0009916946497635516,0.0009916946497635516,0.0007518315798414911,7.557868957519531e-05,0.002154827117919922,0.002154827117919922,0.002154827117919922,0.002154827117919922,tau3,"[""05dc89b2e8a5872aa50732857058c8c17d90b66d"", ""1acc1ee0a06a1133bd9a4a3f5a3f8f4051a9a116"", ""1dbb3594a642cfbc6970870fe8c1f9ead34e3abc"", ""1f7a5a869332204acda2f0eeff4ae333c7de09d3"", ""2040516ad4137b3a34ac929effc1c222a8b654e6""]","[""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""203bd2376a2790af648dc36797a32ca8bc98b71f"", ""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""95c2f48af5734d7130c7cb4f21a1ffcc0856a4ac""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
metric_rubric,test,6049ce916c273a4efb631c2463ec9a860ecb1d16,43,9,1,0.007348919554499968,0.00730491777389866,0.004758007492650393,0.011548324107874902,0.007468519284743671,0.0,0.024584293365478516,0.024584293365478516,0.024584293365478516,0.026183605194091797,tau4,"[""009a70f14432d291d4ccb15a5281c1e8b7e4baf5"", ""025440cebee6f5ce51c1eb618e7ec69eaa724e5e"", ""094d533fd29ce8e42fe29bc8c70a86a007ddc194"", ""0b971cecb7f6366864340053191bb9792c68877c"", ""0e94d74c48ff4644ab4711486cee08692a9b3f79""]","[""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""eeac2b3e518b79b57507c075453c51f515a45de8"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""a86d193986282789de3db49ea4a5dd43ea2013eb""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
metric_rubric,test,6eabcf80dc70f9e7ec66a231afe7c9be86cea1ca,85,17,1,0.0,0.0005137101994000542,0.0026981698970344227,0.005927681976194133,0.0023106510899647947,0.0,0.011862754821777344,0.011862754821777344,0.011862754821777344,0.011862754821777344,tau4,"[""01ddaa26cc7d7902157c6a5b75e5da32a67d0449"", ""078b8c4d733a930290b1c2286d3283ea8b99c4ab"", ""09b56605946db4386ea1b976b0508f7c3c9d3848"", ""12735f724c1a17f5c1121a9439ab930c0160ac13"", ""13572a8eb5ce84954075da11378050593c17518b""]","[""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""7d8005597b09cd02be60c120fc68546f79f3a5d7"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""785cc5d96219bccac35c7994ebdb4e3394efd24f"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
metric_rubric,test,774c9426767fd8594a1d5297928bcc182e67bb49,25,5,1,0.0,0.0007405168995497394,0.0007405168995497394,0.006574481899346328,0.0020554065704345703,0.0,0.01342010498046875,0.01342010498046875,0.01342010498046875,0.01342010498046875,tau4,"[""1f5fd56b787cbf87dce2d9d3683a91285a13da20"", ""2264193abd35abdc68727f9a6b5fbd462623c88e"", ""2c6d22e6a1a887431c085158a0ea6f3a7a5d8ea8"", ""34c94b16512a30d7c727c518d162fc7710469241"", ""47d1ed2f1625761f22ac24829dc534113c7f9a44""]","[""6a93e712135665b888a4a2ad34eb4a64c1e6edd0"", ""6a93e712135665b888a4a2ad34eb4a64c1e6edd0"", ""e251a31b78362b53e41f3b53d60f31af5fec5b00"", ""6185c5b44a5061f148ff9e88e2575a5c27e82a12"", ""6185c5b44a5061f148ff9e88e2575a5c27e82a12""]","[""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency""]"
metric_rubric,test,83f6981cfd3f16e25941e1452261ca5394e2962c,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""09fabea8926f780194328b268c95032c1d2d7b4e"", ""126ab47522ca39fc96fdffa2c5e977c3b7e3c920"", ""14abc799babd3c72b7a839e49e1d1c48478a4301"", ""16f15aca26f6f1c361c743b066e65a978015926b"", ""1da096cd444a177d19e7514b433d54bbad4dfcfb""]","[""8ac26713d14df7365e2c787726dbe32119ce637b"", ""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""6a93e712135665b888a4a2ad34eb4a64c1e6edd0"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
metric_rubric,test,84c8dec70e40c1786e5d87a170f8c589cd7f0c18,110,22,1,0.0005485389020754163,0.0003902254018698356,0.0024408615058930656,0.002440775344447157,0.0011128344567643293,0.0001220703125,0.0066683292388916016,0.0067901611328125,0.0067903995513916016,0.0067903995513916016,tau3,"[""0079b701dcca5c05742158464604e17b2351f5a0"", ""0223bd1c2d7665814971876f43ae66e94c946fb3"", ""0ef6065aa56b534b02fdaaed6313c741d3bc7307"", ""0f30a08a3db42747887f952301a99c74ef5eed72"", ""1490251d73a4cd5dc8da19536848b040e0449a71""]","[""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
metric_rubric,test,8933d2a9b092a046e2c6635f8c1dad1235be15ae,25,5,1,0.0005865251776352241,0.0004330159415102175,0.0004330159415102175,0.0004330159415102175,0.0004409480094909668,0.0,0.001306295394897461,0.001306295394897461,0.001306295394897461,0.001306295394897461,tau1,"[""02ef4afe07ff7a68d8cd3cf24d29f812271c5586"", ""0b39950a9f62dcebd3a077507760d3c503c04744"", ""1358251550e957aa2bd5f9f88be3736168f573d4"", ""13affdc24f7e60a4dac76543976f88ad18531c42"", ""2b7bc9c8e09a0733b6c7a906a60dd3f08738056e""]","[""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""08019f2165bce2d8cfc49849d40aa7a44344525b""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
metric_rubric,test,8db43356452b3eb287dd4d7ccc5382d96fb55af6,29,6,1,0.0074267504052210245,0.00859012655970099,0.0027763222902808093,0.0027763222902808093,0.005323623201529968,0.0,0.01807260513305664,0.01807260513305664,0.01807260513305664,0.01807260513305664,tau2,"[""084026b6cbc0059133efd4e8e312dfa97348e4f7"", ""11293833147f854c657e829fa3edbbb2dd3a3916"", ""2889d1992c4337a36ef68de4c944930309f8957c"", ""44542e2768eca7be3522ee7fcb8aab4c526b6bad"", ""4652f2704f28cae62eb3da011929a1b1f0d7fc47""]","[""eeac2b3e518b79b57507c075453c51f515a45de8"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""0f7aa5ab3270c4198e2520df8b356b3bd79ac250"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""79fdfb756f474701ec773130d79d5faed04b45b9""]","[""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support""]"
metric_rubric,test,91d6d96dc84188091ed0b663a3bedee63b46d2a6,70,14,1,0.0,0.0007252050892487164,0.0024859293283650903,0.0024857179101639127,0.0013348732675824847,0.0,0.0062274932861328125,0.006227970123291016,0.006227970123291016,0.007121086120605469,tau3,"[""1e3b48329e7844caec5c605e3db3e01650e5bd12"", ""1ec7b1d67d11b542eaf5386d9aa3a430ee1defa6"", ""23610493e1a6a5f5106e5756f640cc7bc209522f"", ""322739dad9742cfff5fccb659b5c9aa7f7c4b493"", ""35b5edefea0746d19efd5863ba1ceeb6d501d42c""]","[""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""203bd2376a2790af648dc36797a32ca8bc98b71f"", ""a2379456812389b04ce627ac88f3dea5d7c6f674"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""032d2a7705a681161d1f663d69ca178d59f597fb""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
metric_rubric,test,a085d2986a974ea31c5c506ccf30696bc8782a3c,60,12,1,0.008083765544389476,0.009054934803529648,0.006426906626732303,0.006703556203759034,0.007307399565217186,0.0,0.01924300193786621,0.01924300193786621,0.01924300193786621,0.0239410400390625,tau4,"[""0053a747f0d3f45e344e197939ac6ebd9acd4646"", ""02072d13e99d6ee933d8a792fccced69a4c70245"", ""08970debecf4d41e3a51e81e91c14e1f2854a8df"", ""08a9142da49385dca639ae4c695ec55981e8d48b"", ""098d51e04fdee9b04216db2c4cc4c61aacf8bd41""]","[""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""65831171afc5c704e20127508706abce1bfb315c"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
metric_rubric,test,a5cb4375a83508adc1e697ccac23f185a0594d40,45,9,1,0.0,0.00022098706213692537,0.0033234491892410543,0.003323449189241054,0.0017205151644620028,0.0,0.006783962249755859,0.006783962249755859,0.006783962249755859,0.006783962249755859,tau3,"[""0608f6457af621886d83afc93ddeb63b942c8c54"", ""0f7fe848490954da73f252205d547c3c0e7784dd"", ""1c772fb59f53ea688914efda4c6b38e140a62176"", ""1e0629f2d67c41eeb605a3bdfe799ba6eb117b91"", ""1f4b0d5c90acc0de2c36f234701ff50b6bf095e4""]","[""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""394a5e6d4f924f8dee0aa354155ba986481815e7""]","[""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy""]"
metric_rubric,test,a61094f695349c9f7f9afa4125cbd90e938ee23a,40,8,1,0.0,0.000375134288238639,0.0003750970651499072,0.000375134288238639,9.010136127471924e-05,0.0,0.0,0.0,0.002402782440185547,0.002402782440185547,tau2,"[""0543e839742ec45011c0fc6f293316e1192afa10"", ""171406822cb15c3bd09be151966bd0fdd4278efb"", ""173c8fc79eaea025a8d550da3af5e8924598f566"", ""25ae20141c10ea347517f495bf33fe8ff9a4681c"", ""2be4336177ccc63a4e8077a863bbbe58839821e0""]","[""414753e4f95b99d1c2fca5e8ea9800e21677deab"", ""032d2a7705a681161d1f663d69ca178d59f597fb"", ""65831171afc5c704e20127508706abce1bfb315c"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""65831171afc5c704e20127508706abce1bfb315c""]","[""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy""]"
metric_rubric,test,a648a0b8b1457a782ac5c4f3936181e46ac442dd,49,10,1,0.00022221932943488216,0.0010553395520765203,0.000188576293819589,0.00018850887290653234,0.0001194136483328683,0.0,0.0,0.0,0.007287163734437536,0.007463932037353516,tau2,"[""074564f6d094bd26d9ba6035d86651ddf451e459"", ""092e45579d1eb967e6b69d085b1d122398a4e99d"", ""14447cf98a5b7e43906cfbd43745a2ac1afe444b"", ""247a928a6ca206c99ea9bccde8a6d6ceba95a7cd"", ""3148e20e7bd7aa421f8fa5569589a0b68d62ff0a""]","[""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""65831171afc5c704e20127508706abce1bfb315c"", ""0086d5f774968e7f939e2a90227dd4f7c9daff8e"", ""414753e4f95b99d1c2fca5e8ea9800e21677deab"", ""65831171afc5c704e20127508706abce1bfb315c""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
metric_rubric,test,aa5c3bacfe2c71eed41bc85710e528bb74137313,28,6,1,0.002606161714917325,0.002397590906569359,0.0028282714853684904,0.001555476312745251,0.0009033126490456718,0.0,0.0,0.01291966438293457,0.01524043083190918,0.01524043083190918,tau3,"[""08b1ac97ec4d47740618345eb7edd4e1b1aa9626"", ""100c087c6f1ff74a5506aedabbae869a7077f8d5"", ""15c3f25a9017ab7b4bbad2d60757970813074dcd"", ""1a7a36c92de4f136483ad971e5b86c2d0c00c9b1"", ""29c6654c8a0480309100e57d88a1706118c9a47b""]","[""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""203bd2376a2790af648dc36797a32ca8bc98b71f"", ""a86d193986282789de3db49ea4a5dd43ea2013eb"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
metric_rubric,test,bd23f2a81ecb775fa6a75c8334e4972a6df6d1bb,60,12,1,0.0007384164526989632,0.001996874171049088,0.001996985077695634,0.0008106166795999882,0.0013110618133329401,0.0,0.004292964935302734,0.004292964935302734,0.004292964935302734,0.004292964935302734,tau3,"[""09bfc398e15a1e23813c0ea4a4dd97bfca832c68"", ""0b58b23b1ada71973d27595427bba26a729626ae"", ""0c533d2efcd84a8e807094f1623698250a3c727a"", ""0f801f8dc0552784cddff138d988fb092eff6354"", ""0ff1deff37b4014cd5b3a5888e38cbfcd88c4c87""]","[""61420731958fdcd56c8dc237c1b8606a552fe0d8"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""08019f2165bce2d8cfc49849d40aa7a44344525b"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""32ad39fb545d59e13fa61dcd53566a23d4605c7b""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
metric_rubric,test,e2c833c875543601cd9a3327da03c4a8b7da55bb,25,5,1,0.0007188522895876757,0.0009583644675604545,0.0009584822842973316,0.0009583644675604545,0.0009568762779235839,0.0014386177062988281,0.001981019973754883,0.001981019973754883,0.001981019973754883,0.001981019973754883,tau3,"[""039779b114f521da34351ee55009def0a6ad5f82"", ""045f613efc1cb6ec71fa671ddf05ff053ecf8aa8"", ""10df747e8069118a1058d867eb8472879f919e86"", ""15f5e4bb63b750db049f4e2e99f0b0ea016703fd"", ""3132f928f19a0c771761ee16b7a184f1aa686382""]","[""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""d7aebd6f1a11e8cfddd8aba39722e34ea9a36ba7""]","[""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency""]"
metric_rubric,test,e30cecad27cfc97a5f934deba60539fbf46c43ff,10,2,1,0.0004316568374633789,0.0006970637828169059,0.0022516301031886288,0.0022516377650439357,0.0011059390174018011,0.0,0.002242708206176735,0.007508754730224609,0.007508754730224609,0.007508754730224609,tau3,"[""0a38bad5d90c4c3108a2138c1e252ac6cc4ac970"", ""0f0ba996773cfb6daa5b69675f3f6c6429a0ee12"", ""53f3a455315e1baa99c18794e4297f4bc9d8599a"", ""62d595b3e113a119beaef3f726ae6d8b045a998b"", ""857066402abb5f43e85041d13f4d3bca9ed764a0""]","[""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
metric_rubric,test,f0d18be11d34189cd2c8468188344a36bab80f88,25,5,1,0.0,0.0,0.0,0.0038958864168510544,0.0005504830678304037,0.0,0.0,0.0,0.014360427856445312,0.014360427856445312,tau4,"[""0be46f199574d940b29d2f093daf81d37aa413e8"", ""23677b031e16c57909d26ba05bbd4add4802755d"", ""24e764e08cfe38c90bb807b1ecddb5ccbbffed8d"", ""32c91d03addbcf4460af37749bb76633e9450bd6"", ""55b37270bb074af8213aadd9810e3c688e814687""]","[""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""4c226fd44d57125e475c39da5f6d7ca8ebf1f0db"", ""e251a31b78362b53e41f3b53d60f31af5fec5b00"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""17b7d5ef28c4ab973e25c03486cef8f85327b921""]","[""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback"", ""Motivation, Guidance & Positive Feedback""]"
metric_rubric,test,fc7e8be9249b083b8b1efaaf89777c4059e9e439,40,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""0006d6efe84801929e1060e04267d8fd15afe93e"", ""0da49503b4ba6aa58b8c6a8ec6399c60b516ad11"", ""0dbe176b0f01e3d10e38c6b7bc013d53579a4416"", ""1074291ff6b0278836841f7d1f8359c6e0932e6a"", ""10884df0656f2d19b1053d36c2ba4f8d6dcd06a0""]","[""c1c804bdb6a2f3ca740bccf33842b8241ac10b72"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""3391e592e7c2f34123106a3aec179c26d23178b8"", ""8ac26713d14df7365e2c787726dbe32119ce637b"", ""d00539f664d8114bd356fa92c00c5e44acb566b5""]","[""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development"", ""Higher-Order Thinking & Skill Development""]"
qmr,dev,00110987c366dd4a03422c04fb2a570af759148c,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""2165556c5f8faa1cadefce0e1262014b51d3b062"", ""33534a2ef1fe3e60e78c5a7c76a617916fb74fa3"", ""a19c21c89b520b79bb1773c75b4eec1435aa6798"", ""c48fe7a3c4e461710c64f66e94bf3edbb047b166"", ""c5441683c87cc0848c5202ab7c57c7b520786c09""]","[""6dfa5410ccd6bff4e82457549f460215c4105f79"", ""6dfa5410ccd6bff4e82457549f460215c4105f79"", ""6dfa5410ccd6bff4e82457549f460215c4105f79"", ""6dfa5410ccd6bff4e82457549f460215c4105f79"", ""6dfa5410ccd6bff4e82457549f460215c4105f79""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,dev,022e83b668d7323f647aff37fbb5bb07a394766f,5,1,1,0.015309310892394862,0.015339211890231571,0.01660346345501491,0.016603463455014913,0.019551658630371095,0.03125,0.03389167785644531,0.03389167785644531,0.03389167785644531,0.03389167785644531,tau3,"[""0361cc9784ec44f7e093970b9f81493a6df9adbc"", ""35e1d8543c7ce6e25676e1a90d134cf2212ab356"", ""50a23e9c860fdd45abf3315f64af742c6032bef8"", ""761686f62e89e406a7cbcaece20f5c7fcdb248e7"", ""be1cf42816f45ee5291902d593f7f23cfeefb9ee""]","[""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,dev,032d5405820ad1818e128a815a45b328de782d94,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""21fc942aa30e56dfd0ae8041a05581cb7f014e4f"", ""4805aa9e98ef4869db8c55342f35dd5e06812a50"", ""5024080b04317278763bd48e5dd0446471073041"", ""b711587e67e59281b10a8a878703b4d78c181575"", ""bf6a4f3620f92a487e089b259c86f181e850df7f""]","[""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,dev,039ad312db0119a3644b3fd62d29e2e050e0f8b8,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""5292b7258bdd68d0c99e643b495372c15e6b78ad"", ""618e3f9ac563987d77505bfb7715b02ff3150ea8"", ""9a45c2ae20eb3b0f2c13614c2df867017d21da04"", ""dddcdb1af8c488b9ca8258a052e3119137a1d6a4"", ""fb886a4238645d33ae906216c3b2492b96432ab0""]","[""a2a51fd5b290f9fd0d1f9205256d33eacba0c4e6"", ""a2a51fd5b290f9fd0d1f9205256d33eacba0c4e6"", ""a2a51fd5b290f9fd0d1f9205256d33eacba0c4e6"", ""a2a51fd5b290f9fd0d1f9205256d33eacba0c4e6"", ""a2a51fd5b290f9fd0d1f9205256d33eacba0c4e6""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
