sample_id,question_key,protocol_subset,original_label,language,metric,subject,human_agreement,legacy_exp27_train_annotation_available,primary_teacher_required,secondary_teacher_route_initial
22ca3600122d22430deaf80de38b4c2144cd004c,3391e592e7c2f34123106a3aec179c26d23178b8,full_annotation_pool,5,en,Scenario Element Integration,Theoretical Economics,unanimous,False,True,False
d89ca421c1f14e3dad81e1bea3e0b1d973f83eed,3391e592e7c2f34123106a3aec179c26d23178b8,full_annotation_pool,5,en,Higher-Order Thinking & Skill Development,Theoretical Economics,adjacent,False,True,True
81d1a54396e957138bd34f865560606b2cc10a88,c1c804bdb6a2f3ca740bccf33842b8241ac10b72,full_annotation_pool,4,en,Instruction Following & Task Completion,Public Administration,unanimous,False,True,False
713ed03067a96a256882d8d3300edfdc371e9b32,c1c804bdb6a2f3ca740bccf33842b8241ac10b72,full_annotation_pool,4,en,Scenario Element Integration,Public Administration,adjacent,False,True,False
4ba54fbfa460cde28741c21ec8b05fbb2e191376,c1c804bdb6a2f3ca740bccf33842b8241ac10b72,full_annotation_pool,4,en,Higher-Order Thinking & Skill Development,Public Administration,unanimous,False,True,False
8a61472168f00a3f54f2cb63d372aeed8902f469,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,5,en,Instruction Following & Task Completion,Business Administration,adjacent,False,True,False
9e7a13a7d03b21cdfb44917fdaafd7137dd1c7f7,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,5,en,Content Relevance & Scope Control,Business Administration,adjacent,False,True,True
996947257b8dd730b64898e3de4ac96ce6bf2bc6,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,5,en,Scenario Element Integration,Business Administration,adjacent,False,True,False
ae0daa8f1a22591ee054c662d9cb8e58c39a8e35,cfb26a1ae869d03990b3020ce7e70075cd0c65dc,full_annotation_pool,4,en,Higher-Order Thinking & Skill Development,Biology,adjacent,False,True,False
9a2a89b50ed401519f72dff896015626d67166ac,3391e592e7c2f34123106a3aec179c26d23178b8,full_annotation_pool,5,en,Instruction Following & Task Completion,Theoretical Economics,unanimous,False,True,False
784407cc07fd42f70902d5ea9b79d29c74bd2f0d,3391e592e7c2f34123106a3aec179c26d23178b8,full_annotation_pool,5,en,"Personalization, Adaptation & Learning Support",Theoretical Economics,unanimous,False,True,False
0dbe176b0f01e3d10e38c6b7bc013d53579a4416,3391e592e7c2f34123106a3aec179c26d23178b8,full_annotation_pool,5,en,Higher-Order Thinking & Skill Development,Theoretical Economics,adjacent,False,True,False
09bda9e251bb85ffe968f63e24305e35669887f8,cfb26a1ae869d03990b3020ce7e70075cd0c65dc,full_annotation_pool,5,en,Instruction Following & Task Completion,Biology,adjacent,False,True,False
1635c38594f892a587564cc33f944325faa2fb17,cfb26a1ae869d03990b3020ce7e70075cd0c65dc,full_annotation_pool,5,en,Scenario Element Integration,Biology,unanimous,False,True,False
e3327b95e4f9fc521ff3732c717c9af5be3f052a,c1c804bdb6a2f3ca740bccf33842b8241ac10b72,full_annotation_pool,5,en,Scenario Element Integration,Public Administration,unanimous,False,True,False
6e8585a14c5550830fc6c17733ef08dc99be6e3f,5a8663d57769fe35066bd7a0879ffa16b30fef1f,full_annotation_pool,4,en,Instruction Following & Task Completion,Chemistry,adjacent,False,True,False
49027d59786dbce8b7c095f0b31ee149e496a1a0,5a8663d57769fe35066bd7a0879ffa16b30fef1f,full_annotation_pool,4,en,Scenario Element Integration,Chemistry,adjacent,False,True,False
360455e8767307329feaafbc43ecbceb7ddd92a9,5a8663d57769fe35066bd7a0879ffa16b30fef1f,full_annotation_pool,4,en,"Personalization, Adaptation & Learning Support",Chemistry,adjacent,True,True,False
12bcd4b81301c8060ad287927889a9a1b7c967ea,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,4,en,Scenario Element Integration,Business Administration,adjacent,False,True,False
b1d868af417a0ddfa44b01acfe45c2d0e82ca4d6,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,4,en,"Personalization, Adaptation & Learning Support",Business Administration,adjacent,False,True,False
f1c07460268899ed81858d4e07cc193756c7e002,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,4,en,Instruction Following & Task Completion,History,adjacent,False,True,False
0d40c4e038dc7d5a21771c0a4bb6822f5ed5cb86,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,4,en,"Personalization, Adaptation & Learning Support",History,unanimous,False,True,False
03a0da37856d7f5174ddbd5db28290e222c32335,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,Content Relevance & Scope Control,Physical Education,adjacent,False,True,True
83f392c23a425eb68ae94e2a3ab603cbf9f7b1a0,ebf6383ccf11081172d762d21b7079671bd2437d,protocol_demo_reference,5,en,"Personalization, Adaptation & Learning Support",Physical Education,adjacent,False,True,True
3b83318676be87a02a8ee7db952868ae6e7e52be,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Instruction Following & Task Completion,Military Science,adjacent,False,True,False
3f61af329a1dd6863f10138761a3bc3ad01a5a82,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Scenario Element Integration,Military Science,unanimous,False,True,False
2ed19d70a0cc14f967441a4ab808d206d476aedd,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,"Personalization, Adaptation & Learning Support",Military Science,unanimous,False,True,False
bef113dd7f9c15d02ef1a6d6e18956de9c4cf8b6,5a8663d57769fe35066bd7a0879ffa16b30fef1f,full_annotation_pool,5,en,Higher-Order Thinking & Skill Development,Chemistry,unanimous,False,True,False
badb8b4fcac1c1880fdab0cd16df838cc28ca238,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,3,en,Scenario Element Integration,Business Administration,unanimous,False,True,False
4de4f09d8ef24b58efc3a813f1732cce515b5f81,e9eed454440c46c02b5f277a4e07dca9df17a713,full_annotation_pool,3,en,Higher-Order Thinking & Skill Development,Business Administration,adjacent,False,True,False
435780115596dad3fd133fd68773a38f115da4d2,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,5,en,Instruction Following & Task Completion,History,adjacent,False,True,False
df2d80aef14398fd110c4caaeb36dac01df1fee6,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,5,en,Scenario Element Integration,History,adjacent,False,True,False
5ebf07fc43aedf8ef292e8e461309e7989e87ef2,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,Instruction Following & Task Completion,Military Science,adjacent,False,True,False
a4331e4309568a52cbe30ad73bf71667922bd197,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Scenario Element Integration,Military Science,adjacent,False,True,False
dfdf41ab0a8e7f1fe1e278283e903e6b7e13bc11,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,"Personalization, Adaptation & Learning Support",Military Science,adjacent,False,True,False
6a0dbf8e98cacb4ad363744bb721b5e391b6b6c9,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Higher-Order Thinking & Skill Development,Military Science,adjacent,False,True,False
cefc3b28c1e9b3ba02ca11c478f52ba01bd1b7d5,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Instruction Following & Task Completion,General Pedagogy,adjacent,False,True,False
daca188a992cdea92dbb0bf3a259addd67c69e1f,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Basic Factual Accuracy,General Pedagogy,unanimous,False,True,False
6d3c359010a9cee9b0ede96fcda05fd3a977fe0b,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Error Identification & Correction Precision,General Pedagogy,adjacent,False,True,False
126326f70e5a81482328ac0006e1bf2f318d6492,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,4,en,"Motivation, Guidance & Positive Feedback",General Pedagogy,adjacent,False,True,False
0db22f9ff4b37eb84b81be16d449e2d06bdc8f39,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,Content Relevance & Scope Control,Physical Education,unanimous,False,True,False
72d9f60e87b74354a687dcab67f1da99f4d2d163,ebf6383ccf11081172d762d21b7079671bd2437d,protocol_demo_reference,5,en,Scenario Element Integration,Physical Education,unanimous,False,True,False
b229a9127206617486d10308d17d5ab7a5ce538f,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,"Personalization, Adaptation & Learning Support",Physical Education,unanimous,False,True,False
17e492c615479bbfa03f2a9550e443b0015cb28f,d00539f664d8114bd356fa92c00c5e44acb566b5,protocol_development,5,en,Higher-Order Thinking & Skill Development,History,adjacent,False,True,False
677a8fd2bb8a2672146cf3f6b083c02386bf357a,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,Scenario Element Integration,Physical Education,adjacent,False,True,True
feb264ddac17c9751a33220eb63b789a9d9b6678,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,4,en,Higher-Order Thinking & Skill Development,Physical Education,adjacent,False,True,False
8e9f7e1cc67ef67d22ac3f4cea0be6aa5306927d,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Instruction Following & Task Completion,Military Science,unanimous,False,True,False
5415fa4c9c2b0c79b670c2a86769206409816558,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,Content Relevance & Scope Control,Military Science,adjacent,False,True,False
8191df49884552ee2a983c084f5d63f5f3c4cee1,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,Scenario Element Integration,Military Science,adjacent,False,True,False
4cdc8dc800a6fd2c1d841df736835acda9fb1ed3,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,"Personalization, Adaptation & Learning Support",Military Science,adjacent,False,True,False
8e068efec60220e2373adb4de434e5114b181788,ba35192a049e868eedae5ba310638e7e75c9f363,sealed_qualification,3,en,Instruction Following & Task Completion,Basic Medicine,unanimous,False,True,False
d5fb8e76a8484bc022ace8794eb2bc301bcc2a07,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,Instruction Following & Task Completion,Physical Education,adjacent,False,True,False
079ea342cccf68aed2ef06f1585d82aab1079558,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Instruction Following & Task Completion,General Pedagogy,unanimous,False,True,False
e843b080b93452ab33172197cf1f7cfbe107404a,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,4,en,Scenario Element Integration,General Pedagogy,adjacent,False,True,False
b18a1f1d23d987ec094dbecacc97dd5632f7900d,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Basic Factual Accuracy,General Pedagogy,adjacent,False,True,False
89790e6344a0762a5402a95789244565e99e1042,8f1c5aeed95abdf2d61b5100731052698e7f33a9,protocol_development,4,en,"Clarity, Simplicity & Inspiration",General Pedagogy,adjacent,False,True,False
d6d3449c13e9e176096a76f13c0b6fb5f3007be2,8f1c5aeed95abdf2d61b5100731052698e7f33a9,protocol_development,3,en,"Motivation, Guidance & Positive Feedback",General Pedagogy,adjacent,False,True,False
62b2cc4828c16383397c0f6eba7db729544d5d77,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,5,en,Instruction Following & Task Completion,Basic Medicine,adjacent,False,True,False
481a6029a5a087a62f6996ee074229fc2cd1c2f8,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,5,en,Basic Factual Accuracy,Basic Medicine,adjacent,False,True,False
0786532c4978fd30afcfa51102d5f96fd2d16425,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,5,en,Reasoning Process Rigor,Basic Medicine,adjacent,False,True,False
10c69dd1e604977b423b722728a48a4f826a5590,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,5,en,Error Identification & Correction Precision,Basic Medicine,adjacent,False,True,False
6dec1a92a9ebf7f0f48c0f9c9d7494f77cbe2611,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,Instruction Following & Task Completion,Military Science,adjacent,False,True,True
46507abd3cb4ffd4f2043c012eaa49e1e558bffb,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,5,en,Content Relevance & Scope Control,Military Science,adjacent,False,True,False
72cc52f1ee43184f2932c65ea12a7cb92a227334,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,full_annotation_pool,4,en,Higher-Order Thinking & Skill Development,Military Science,adjacent,False,True,False
79f2577664431c1521fb39b31d7f80587cf19f04,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,Instruction Following & Task Completion,Physical Education,unanimous,False,True,True
70a733411695e9e73b436f685baf9abdbe6688aa,ebf6383ccf11081172d762d21b7079671bd2437d,full_annotation_pool,5,en,"Personalization, Adaptation & Learning Support",Physical Education,unanimous,False,True,False
8f45503d48fa73ac1a5eb12edd1b546dbe1b82a9,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,5,en,Basic Factual Accuracy,Basic Medicine,adjacent,False,True,False
cbca1c1a8940ea5eb31fd9f6247d941f2515d894,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,4,en,Error Identification & Correction Precision,Basic Medicine,adjacent,True,True,False
923abedbf2e960d24e6149a76efeb744b4fa21db,ba35192a049e868eedae5ba310638e7e75c9f363,sealed_qualification,4,en,"Clarity, Simplicity & Inspiration",Basic Medicine,adjacent,False,True,False
b35164feee7ca33d667104dc2618142463a5c7f5,ba35192a049e868eedae5ba310638e7e75c9f363,sealed_qualification,3,en,"Motivation, Guidance & Positive Feedback",Basic Medicine,unanimous,False,True,True
8b395963b57d41fa3a1b69091cddda07eebec7a0,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,5,en,Instruction Following & Task Completion,History,adjacent,False,True,False
ce05a8d38d1e7a487b55377b9a4fcdf2e9042ff3,d00539f664d8114bd356fa92c00c5e44acb566b5,full_annotation_pool,5,en,"Personalization, Adaptation & Learning Support",History,adjacent,False,True,False
153a4b8462651307f2ce3e7e1c711c6b567062cb,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,4,en,Scenario Element Integration,Applied Economics,adjacent,False,True,False
dc527d0535973541ede5794711ce6792d8ea0269,8f1c5aeed95abdf2d61b5100731052698e7f33a9,protocol_development,4,en,Scenario Element Integration,General Pedagogy,adjacent,False,True,True
1e7ba6c46901544f873313cfbb5a871b34c1e010,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Basic Factual Accuracy,General Pedagogy,adjacent,False,True,False
341ec752bc9edf871dcaf9a387af619b1e7ccb82,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Error Identification & Correction Precision,General Pedagogy,adjacent,False,True,False
51cdc783564b9edeea010683219cdc6276aaa2f8,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,3,en,"Motivation, Guidance & Positive Feedback",General Pedagogy,adjacent,False,True,False
9f39b4d5de96caf591f2bd1df4031c2c1c94225b,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,5,en,Basic Factual Accuracy,Computer Science,unanimous,False,True,False
2f0f9cbfc1d6155a52851fb6fa12ca67ae1f69e7,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,5,en,Reasoning Process Rigor,Computer Science,adjacent,False,True,True
7624dd006b974e06ee3840a6b8133da5b657dc3e,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,5,en,"Clarity, Simplicity & Inspiration",Computer Science,adjacent,False,True,False
00fef00f81de8268fe9d85ce832c800520cf1aa0,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,4,en,"Motivation, Guidance & Positive Feedback",Computer Science,adjacent,False,True,False
be1321d38b36c49839edea52e657a1b0dabcf94a,ba35192a049e868eedae5ba310638e7e75c9f363,full_annotation_pool,3,en,Instruction Following & Task Completion,Basic Medicine,unanimous,True,True,False
6315a1b25d8d9b18cd9028878fcd897509359765,ba35192a049e868eedae5ba310638e7e75c9f363,sealed_qualification,3,en,Error Identification & Correction Precision,Basic Medicine,unanimous,False,True,False
4153d3a9a2b62778bf32e38aa33be57d0215987d,ba35192a049e868eedae5ba310638e7e75c9f363,sealed_qualification,2,en,"Motivation, Guidance & Positive Feedback",Basic Medicine,unanimous,True,True,True
8d3e3f58f3253f93e1c1e9a90e18fbdfb941b6ca,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,5,en,Instruction Following & Task Completion,Applied Economics,adjacent,False,True,False
15db6e31d1124097d66ec9cd7a95a7d14ebfc139,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,5,en,Basic Factual Accuracy,Applied Economics,adjacent,False,True,False
79c93e933d6ec54be05b7d9732a0dd50971aac3b,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,5,en,Error Identification & Correction Precision,Applied Economics,adjacent,False,True,False
fec243d0892771f4eb5fa6ad45e6db5046360180,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,5,en,"Clarity, Simplicity & Inspiration",Applied Economics,adjacent,False,True,False
1812ad100e2cded5a7c5746c09a6965a686e0e14,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,full_annotation_pool,5,en,Instruction Following & Task Completion,Physics,unanimous,False,True,False
1e5d67eb09b01f0b61c52276e735e11d16c2d263,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,full_annotation_pool,5,en,Basic Factual Accuracy,Physics,unanimous,False,True,False
042b1de277caa909648c04be2131a99e62c6b1fb,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,full_annotation_pool,5,en,"Clarity, Simplicity & Inspiration",Physics,adjacent,False,True,False
a20cbb6d82e6c73d7016b88d420a8de9a8edb500,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,5,en,Instruction Following & Task Completion,Computer Science,unanimous,False,True,False
c20237b1d2adbf432f81b9e3e34904b0c94529ad,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,4,en,Scenario Element Integration,Computer Science,adjacent,False,True,False
e10627e73b87465e0be19d5a7b665398f16a79fd,4313f036000c452831d9baa30d1ba9a9a6cc0647,full_annotation_pool,5,en,Basic Factual Accuracy,Computer Science,unanimous,False,True,False
8f8e641739964bb19eb80e88977c4e9dc3c9c9e1,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,Instruction Following & Task Completion,General Pedagogy,unanimous,False,True,False
56cd7d501fa0da131b89c0094fd3a0e81eaf6ef3,8f1c5aeed95abdf2d61b5100731052698e7f33a9,full_annotation_pool,5,en,"Clarity, Simplicity & Inspiration",General Pedagogy,adjacent,False,True,False
2452ff7492aac4ffa1242727afb75520330e1f51,8f1c5aeed95abdf2d61b5100731052698e7f33a9,protocol_development,4,en,"Motivation, Guidance & Positive Feedback",General Pedagogy,unanimous,False,True,False
5024080b04317278763bd48e5dd0446471073041,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,4,en,Reasoning Process Rigor,Applied Economics,adjacent,False,True,False
e895726ce7e80dce6231ef1e70ecddc4dea5f37c,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,3,en,"Motivation, Guidance & Positive Feedback",Applied Economics,adjacent,False,True,False
574212794931a862e5706314d6706ff53823a374,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,4,en,Instruction Following & Task Completion,Applied Economics,adjacent,False,True,False
d4ca700a5f3fd3f9c1585f284e585fc10ad528be,e4d01b85df4567e5140f2b386f947d196784e009,full_annotation_pool,5,en,Error Identification & Correction Precision,Applied Economics,adjacent,False,True,False
