sample_id,split,candidate_type,question_key,metric,language,subject,gold_label,score_model_pred,risk_model_pred,score_risk_gap,question_preview,answer_preview,rubric_preview,manual_should_flag,manual_final_action,manual_failure_type,manual_score_cap,manual_label_conflict,manual_notes
a1f8f5bd14d379348183f31e40c71606ea96acf0,train,train_high_false_positive_candidates,5190426b37344a5dd70adf4894aacc1fb868cdff,Error Identification & Correction Precision,en,Basic Medicine,5,5,1,4,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answ...","```json { ""Score"": 1, ""Scoring Details"": { ""Correctness"": ""The student's answer is correct. The human liver indeed has the remarkable ability to regenerate after surgical removal of a portion of its tissue."", ""Explanation"": ""The liver is unique among human...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
27b5e246feb3bc800292dfe680622e404c0cfe87,train,train_high_false_positive_candidates,dd136878ae93aa36b80dca8d0b02cf25011b6f5e,Error Identification & Correction Precision,en,Biology,5,5,3,2,"Question: Explain the role of microRNAs in the regulation of gene expression in eukaryotic cells. Student's Answer: MicroRNAs (miRNAs) are small, non-coding RNA molecules that play a crucial role in regulating gene expression in eukaryotic cells. They prima...","{ ""Score"": 90, ""Scoring Details"": { ""Completeness"": 4.5, ""Accuracy"": 5.0, ""Clarity"": 4.5, ""Depth"": 4.0, ""Relevance"": 5.0 }, ""Personalized Feedback"": ""Your answer effectively outlines the core role of microRNAs (miRNAs) in gene regulation, including their me...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
6377f7e3f43e2bd08b05b5d3ca05c0fb6962bbd9,train,train_high_false_positive_candidates,f1f947604e25a14868aeebe46ba3a2c375d74f99,Error Identification & Correction Precision,en,English,5,5,1,4,"Question: Which of the following is an adjective? A) Run B) Quickly C) Happy D) Jump Student's Answer: B) Quickly Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json { ""Score"": 0, ""Scoring_Details"": ""The correct answer to this question is C) Happy, as it is the only adjective among the given options. 'Run', 'Jump', and 'Quickly' do not serve as adjectives; they can be verbs ('Run', 'Jump') or an adverb ('Quickly...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
8d950666d6ec2798481749464b48bc3b71b835ba,train,train_high_false_positive_candidates,fe8355c92fdedf86b46847c533ca17f018bc7679,Error Identification & Correction Precision,en,Geography,5,5,1,4,"Question: True or False: The Andes Mountains are located in North America. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json { ""Score"": 0, ""Scoring Details"": { ""Correctness"": 0, ""Explanation"": ""The student's answer is incorrect. The Andes Mountains are not located in North America, but rather in South America, stretching along the western coast through countries such as V...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
0cfea1ad7807da0ae02d5f9a0f8d91cbacd8fc73,train,train_high_false_positive_candidates,578358b94591dcdb7b73304c5498c56a12d9c95d,Error Identification & Correction Precision,en,Law,5,5,2,3,Question: Which legal principle is primarily concerned with the prevention of double jeopardy in the United States? Original Answer: The principle of stare decisis. You are providing error-correction services for the student's response. Based on this questi...,"{ ""Corrected Answer"": ""The Double Jeopardy Clause of the Fifth Amendment."", ""Error Explanation"": ""Stare decisis refers to the principle of adhering to precedent in judicial decision-making, unrelated to double jeopardy. The legal principle preventing double...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
111cc146fbf9b404326f503217c116f472118344,train,train_high_false_positive_candidates,474e1de7818e5730139801b4f471b28d6fa78a15,Error Identification & Correction Precision,en,Mathematics,5,5,1,4,"Question: True or False: The sum of the interior angles of a triangle is 180 degrees. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json { ""Score"": 100, ""Scoring Details"": { ""Correctness"": true, ""Explanation"": ""The student's answer is correct. The sum of the interior angles of any triangle is indeed always 180 degrees."" }, ""Personalized Feedback"": { ""Text"": ""Great job! Your understan...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
25d3e05119ffad1cae6b72c274d73d80b4de81db,train,train_high_false_positive_candidates,9170c4d4b31f4dd5c699c2524cc746bd54865e83,Error Identification & Correction Precision,en,Psychology,4,4,2,2,"Question: Discuss the role of neurotransmitters in the regulation of mood, and how imbalances can lead to mood disorders. Student's Answer: Neurotransmitters are chemicals in the brain that transmit signals between neurons. They play a crucial role in regul...","```json { ""Score"": 7, ""Scoring Details"": { ""Correct Information"": [ ""Neurotransmitters are chemicals in the brain that transmit signals between neurons."", ""Serotonin and dopamine are neurotransmitters that are heavily involved in mood regulation."" ], ""Incom...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
4566fd4e7086f29b672dfdb9ed4c29c910731caf,train,train_high_false_positive_candidates,d54a888f57ecd3934df1e807afdeaf64b71d457c,Error Identification & Correction Precision,en,Public Administration,4,4,2,2,Question: Explain the concept of 'New Public Management' (NPM) and its impact on traditional public administration practices. Original Answer: New Public Management is a concept that aims to modernize and make the public sector more efficient by adopting pr...,"```json { ""Corrected Answer"": { ""Explanation"": ""The original answer contains several inaccuracies regarding the concept of New Public Management (NPM) and its impact on traditional public administration practices."", ""Details"": [ { ""Error"": ""Misunderstanding...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissi...",,,,,,
88aefbd39b47764c2a422afbecdadcb96b182e96,train,train_high_false_positive_candidates,60286ca13f8911fb790079d9f9c83f8858745790,Error Identification & Correction Precision,zh,Chemistry,4,4,2,2,"问题：以下哪些选项是化学反应速率的影响因素？（可多选） A. 反应物的浓度 B. 温度 C. 反应物的颜色 D. 催化剂的存在 E. 反应物的物理状态 学生的答案：A, B, D, E 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""4/5"", ""评分细节"": { ""A. 反应物的浓度"": ""正确"", ""B. 温度"": ""正确"", ""C. 反应物的颜色"": ""未选中，这是正确的。因为反应物的颜色通常不会直接影响化学反应速率。"", ""D. 催化剂的存在"": ""正确"", ""E. 反应物的物理状态"": ""正确，但需注意，虽然物理状态（如固态、液态或气态）确实可以影响反应速率，这主要通过改变分子间的接触机会来实现，但它不是最直接的影响因素之一。不过，基于题目要求，选择这个选项是可以接受的。"" }, ""个性化反馈""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完全错误的纠正建议，起到了误导作用。""]",,,,,,
0b0b1d9ef4015668d3e17fe40a86c301dd6b40f3,train,train_high_false_positive_candidates,04c137c5aec1fd5e3fc9bc4897bc62409a8e32e7,Error Identification & Correction Precision,zh,Computer Science,5,5,1,4,"问题：在分布式系统中，一致性模型的重要性是什么？以下哪个选项最好地描述了它的作用？ A) 提高系统的吞吐量 B) 确保所有节点之间的数据保持一致 C) 降低系统的响应时间 D) 提高系统的可扩展性 学生的答案：B) 确保所有节点之间的数据保持一致 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""正确"", ""评分细节"": ""学生选择了最符合一致性模型作用的选项。"", ""个性化反馈"": ""你的答案完全正确！一致性模型在分布式系统中的核心作用就是确保所有节点之间的数据保持一致。这是实现系统可靠性和正确性的关键。继续关注分布式系统中的其他重要概念，你的理解会越来越深入。"" } ```","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完全错误的纠正建议，起到了误导作用。""]",,,,,,
